TICKER,date,PRC,RET,VOL,SHROUT
AAPL,2014-07-09,95.39,0.00042,36436440,5989.171
AAPL,2014-07-10,95.035,-0.003722,39685552,5989.171
AAPL,2014-07-11,95.22,0.001947,34040197,5987.867
AAPL,2014-07-14,96.45,0.012917,42810155,5987.867
AAPL,2014-07-15,95.32,-0.011716,45737295,5987.867
AAPL,2014-07-16,94.78,-0.005665,53550921,5987.867
AAPL,2014-07-17,93.0899,-0.017832,57308043,5987.867
AAPL,2014-07-18,94.43,0.014396,50037693,5987.867
AAPL,2014-07-21,93.939,-0.0052,39112803,5987.867
AAPL,2014-07-22,94.72,0.008314,55192597,5987.867
AAPL,2014-07-23,97.19,0.026077,93312937,5987.867
AAPL,2014-07-24,97.03,-0.001646,45728923,5987.867
AAPL,2014-07-25,97.671,0.006606,43469179,5987.867
AAPL,2014-07-28,99.02,0.013812,55317689,5987.867
AAPL,2014-07-29,98.38,-0.006463,43569095,5987.867
AAPL,2014-07-30,98.15,-0.002338,33010601,5987.867
AAPL,2014-07-31,95.6,-0.025981,57042647,5987.867
AAPL,2014-08-01,96.13,0.005544,48519302,5987.867
AAPL,2014-08-04,95.59,-0.005617,39958144,5987.867
AAPL,2014-08-05,95.12,-0.004917,55933263,5987.867
AAPL,2014-08-06,94.96,-0.001682,38558342,5987.867
AAPL,2014-08-07,94.48,-0.000105,47341179,5987.867
AAPL,2014-08-08,94.74,0.002752,41908482,5987.867
AAPL,2014-08-11,95.99,0.013194,36584846,5987.867
AAPL,2014-08-12,95.97,-0.000208,33796017,5987.867
AAPL,2014-08-13,97.24,0.013233,31916489,5987.867
AAPL,2014-08-14,97.5,0.002674,28113766,5987.867
AAPL,2014-08-15,97.98,0.004923,48951390,5987.867
AAPL,2014-08-18,99.16,0.012043,47688026,5987.867
AAPL,2014-08-19,100.53,0.013816,69585870,5987.867
AAPL,2014-08-20,100.57,0.000398,52699392,5987.867
AAPL,2014-08-21,100.58,9.9e-05,33478198,5987.867
AAPL,2014-08-22,101.32,0.007357,44185408,5987.867
AAPL,2014-08-25,101.54,0.002171,40270173,5987.867
AAPL,2014-08-26,100.889,-0.006411,33151995,5987.867
AAPL,2014-08-27,102.13,0.012301,52371490,5987.867
AAPL,2014-08-28,102.25,0.001175,68459801,5987.867
AAPL,2014-08-29,102.5,0.002445,44596965,5987.867
AAPL,2014-09-02,103.3,0.007805,53939562,5987.867
AAPL,2014-09-03,98.94,-0.042207,125420671,5987.867
AAPL,2014-09-04,98.12,-0.008288,85718291,5987.867
AAPL,2014-09-05,98.97,0.008663,58457035,5987.867
AAPL,2014-09-08,98.36,-0.006163,46357588,5987.867
AAPL,2014-09-09,97.99,-0.003762,189848621,5987.867
AAPL,2014-09-10,101,0.030717,100872003,5987.867
AAPL,2014-09-11,101.43,0.004257,62399743,5987.867
AAPL,2014-09-12,101.66,0.002268,64096956,5987.867
AAPL,2014-09-15,101.63,-0.000295,61316516,5987.867
AAPL,2014-09-16,100.86,-0.007576,66929925,5987.867
AAPL,2014-09-17,101.58,0.007139,60927308,5987.867
AAPL,2014-09-18,101.79,0.002067,37299435,5987.867
AAPL,2014-09-19,100.96,-0.008154,70902676,5987.867
AAPL,2014-09-22,101.06,0.00099,52788426,5987.867
AAPL,2014-09-23,102.64,0.015634,63402196,5987.867
AAPL,2014-09-24,101.75,-0.008671,60172126,5987.867
AAPL,2014-09-25,97.87,-0.038133,100096409,5987.867
AAPL,2014-09-26,100.75,0.029427,62386930,5866.161
AAPL,2014-09-29,100.11,-0.006352,49768269,5866.161
AAPL,2014-09-30,100.75,0.006393,55266585,5866.161
AAPL,2014-10-01,99.18,-0.015583,51491286,5866.161
AAPL,2014-10-02,99.9,0.00726,47757828,5866.161
AAPL,2014-10-03,99.62,-0.002803,43469585,5866.161
AAPL,2014-10-06,99.62,0,37051182,5866.161
AAPL,2014-10-07,98.75,-0.008733,42124183,5866.161
AAPL,2014-10-08,100.8,0.02076,57405394,5866.161
AAPL,2014-10-09,101.02,0.002182,77376525,5866.161
AAPL,2014-10-10,100.73,-0.002871,66331733,5864.84
AAPL,2014-10-13,99.81,-0.009133,53583368,5864.84
AAPL,2014-10-14,98.75,-0.01062,63898864,5864.84
AAPL,2014-10-15,97.54,-0.012253,100933600,5864.84
AAPL,2014-10-16,96.26,-0.013123,72179176,5864.84
AAPL,2014-10-17,97.67,0.014648,68179943,5864.84
AAPL,2014-10-20,99.76,0.021399,77642279,5864.84
AAPL,2014-10-21,102.47,0.027165,94716935,5864.84
AAPL,2014-10-22,102.99,0.005075,68263544,5864.84
AAPL,2014-10-23,104.83,0.017866,71031118,5864.84
AAPL,2014-10-24,105.22,0.00372,47054016,5864.84
AAPL,2014-10-27,105.11,-0.001045,34187701,5864.84
AAPL,2014-10-28,106.74,0.015508,48061007,5864.84
AAPL,2014-10-29,107.34,0.005621,52937879,5864.84
AAPL,2014-10-30,106.98,-0.003354,40654843,5864.84
AAPL,2014-10-31,108,0.009534,44639285,5864.84
AAPL,2014-11-03,109.4,0.012963,52282550,5864.84
AAPL,2014-11-04,108.6,-0.007313,41574365,5864.84
AAPL,2014-11-05,108.86,0.002394,37441495,5864.84
AAPL,2014-11-06,108.7,0.002848,34968657,5864.84
AAPL,2014-11-07,109.01,0.002852,33691535,5864.84
AAPL,2014-11-10,108.83,-0.001651,27212100,5864.84
AAPL,2014-11-11,109.7,0.007994,27442252,5864.84
AAPL,2014-11-12,111.25,0.014129,47689731,5864.84
AAPL,2014-11-13,112.82,0.014112,59522855,5864.84
AAPL,2014-11-14,114.18,0.012055,44071595,5864.84
AAPL,2014-11-17,113.99,-0.001664,46746712,5864.84
AAPL,2014-11-18,115.47,0.012984,44223978,5864.84
AAPL,2014-11-19,114.67,-0.006928,41884561,5864.84
AAPL,2014-11-20,116.31,0.014302,43395537,5864.84
AAPL,2014-11-21,116.47,0.001376,57179298,5864.84
AAPL,2014-11-24,118.625,0.018503,47450824,5864.84
AAPL,2014-11-25,117.6,-0.008641,68840815,5864.84
AAPL,2014-11-26,119,0.011905,40911886,5864.84
AAPL,2014-11-28,118.93,-0.000588,24814402,5864.84
AAPL,2014-12-01,115.07,-0.032456,83814837,5864.84
AAPL,2014-12-02,114.63,-0.003824,59348940,5864.84
AAPL,2014-12-03,115.93,0.011341,43063475,5864.84
AAPL,2014-12-04,115.49,-0.003795,44546776,5864.84
AAPL,2014-12-05,115,-0.004243,38318895,5864.84
AAPL,2014-12-08,112.4,-0.022609,57664850,5864.84
AAPL,2014-12-09,114.12,0.015303,60221996,5864.84
AAPL,2014-12-10,111.95,-0.019015,44565318,5864.84
AAPL,2014-12-11,111.62,-0.002948,41471578,5864.84
AAPL,2014-12-12,109.73,-0.016932,56028138,5864.84
AAPL,2014-12-15,108.225,-0.013716,67218482,5864.84
AAPL,2014-12-16,106.745,-0.013675,60791051,5864.84
AAPL,2014-12-17,109.41,0.024966,53411773,5864.84
AAPL,2014-12-18,112.65,0.029613,59006648,5864.84
AAPL,2014-12-19,111.78,-0.007723,88659197,5864.84
AAPL,2014-12-22,112.94,0.010378,45167549,5864.84
AAPL,2014-12-23,112.54,-0.003542,26028419,5864.84
AAPL,2014-12-24,112.01,-0.004709,14479611,5864.84
AAPL,2014-12-26,113.99,0.017677,33720951,5826.419
AAPL,2014-12-29,113.91,-0.000702,27599020,5826.419
AAPL,2014-12-30,112.52,-0.012203,30081477,5826.419
AAPL,2014-12-31,110.38,-0.019019,41403351,5826.419
AAPL,2015-01-02,109.33,-0.009513,53204828,5826.419
AAPL,2015-01-05,106.25,-0.028172,64289001,5825.955
AAPL,2015-01-06,106.26,9.4e-05,65797116,5825.955
AAPL,2015-01-07,107.75,0.014022,40106644,5825.955
AAPL,2015-01-08,111.89,0.038422,59364547,5825.955
AAPL,2015-01-09,112.01,0.001073,53699527,5824.748
AAPL,2015-01-12,109.25,-0.024641,50152790,5824.748
AAPL,2015-01-13,110.22,0.008879,67091928,5824.748
AAPL,2015-01-14,109.8,-0.003811,48956588,5824.748
AAPL,2015-01-15,106.82,-0.02714,60013996,5824.748
AAPL,2015-01-16,105.99,-0.00777,78535195,5824.748
AAPL,2015-01-20,108.72,0.025757,49901907,5824.748
AAPL,2015-01-21,109.55,0.007634,48575897,5824.748
AAPL,2015-01-22,112.4,0.026016,53796409,5824.748
AAPL,2015-01-23,112.98,0.00516,46469968,5824.748
AAPL,2015-01-26,113.1,0.001062,55622429,5824.748
AAPL,2015-01-27,109.14,-0.035013,95577449,5824.748
AAPL,2015-01-28,115.31,0.056533,146927226,5824.748
AAPL,2015-01-29,118.9,0.031134,84436432,5824.748
AAPL,2015-01-30,117.16,-0.014634,83753961,5824.748
AAPL,2015-02-02,118.63,0.012547,62739949,5824.748
AAPL,2015-02-03,118.65,0.000169,51915749,5824.748
AAPL,2015-02-04,119.56,0.00767,70149828,5824.748
AAPL,2015-02-05,119.94,0.007109,42246245,5824.748
AAPL,2015-02-06,118.93,-0.008421,43706570,5824.748
AAPL,2015-02-09,119.72,0.006643,38889797,5824.748
AAPL,2015-02-10,122.02,0.019211,62150444,5824.748
AAPL,2015-02-11,124.88,0.023439,73605454,5824.748
AAPL,2015-02-12,126.46,0.012652,74474866,5824.748
AAPL,2015-02-13,127.08,0.004903,54288005,5824.748
AAPL,2015-02-17,127.83,0.005902,63152405,5824.748
AAPL,2015-02-18,128.715,0.006923,44891737,5824.748
AAPL,2015-02-19,128.45,-0.002059,37362381,5824.748
AAPL,2015-02-20,129.495,0.008135,48948430,5824.748
AAPL,2015-02-23,133,0.027067,71571810,5824.748
AAPL,2015-02-24,132.17,-0.006241,69228196,5824.748
AAPL,2015-02-25,128.78999,-0.025573,74714800,5824.748
AAPL,2015-02-26,130.41499,0.012617,91287632,5824.748
AAPL,2015-02-27,128.46001,-0.014991,62014948,5824.748
AAPL,2015-03-02,129.09,0.004904,48096663,5824.748
AAPL,2015-03-03,129.36,0.002092,37825021,5824.748
AAPL,2015-03-04,128.53999,-0.006339,31697550,5824.748
AAPL,2015-03-05,126.41,-0.016571,56517146,5824.748
AAPL,2015-03-06,126.6,0.001503,72842060,5824.748
AAPL,2015-03-09,127.14,0.004265,88529407,5824.748
AAPL,2015-03-10,124.51,-0.020686,68853750,5824.748
AAPL,2015-03-11,122.24,-0.018232,68938997,5824.748
AAPL,2015-03-12,124.45,0.018079,48362896,5824.748
AAPL,2015-03-13,123.59,-0.00691,51827298,5824.748
AAPL,2015-03-16,124.95,0.011004,35874320,5824.748
AAPL,2015-03-17,127.04,0.016727,51023104,5824.748
AAPL,2015-03-18,128.47,0.011256,65270997,5824.748
AAPL,2015-03-19,127.495,-0.007589,45809514,5824.748
AAPL,2015-03-20,125.9,-0.01251,68695480,5824.748
AAPL,2015-03-23,127.21,0.010405,37711290,5824.748
AAPL,2015-03-24,126.69,-0.004088,32867970,5824.748
AAPL,2015-03-25,123.38,-0.026127,51655209,5824.748
AAPL,2015-03-26,124.24,0.00697,47572896,5824.748
AAPL,2015-03-27,123.25,-0.007968,39547645,5824.748
AAPL,2015-03-30,126.37,0.025314,47099686,5824.748
AAPL,2015-03-31,124.43,-0.015352,42304683,5824.748
AAPL,2015-04-01,124.25,-0.001447,40616873,5824.748
AAPL,2015-04-02,125.32,0.008612,32220148,5824.748
AAPL,2015-04-06,127.35,0.016199,37194209,5824.748
AAPL,2015-04-07,126.01,-0.010522,35013481,5824.748
AAPL,2015-04-08,125.6,-0.003254,37329257,5824.748
AAPL,2015-04-09,126.56,0.007643,32483983,5824.748
AAPL,2015-04-10,127.1,0.004267,40195446,5762.278
AAPL,2015-04-13,126.85,-0.001967,36365135,5762.278
AAPL,2015-04-14,126.3,-0.004336,25524657,5762.278
AAPL,2015-04-15,126.78,0.0038,29009435,5762.278
AAPL,2015-04-16,126.17,-0.004811,28369008,5762.278
AAPL,2015-04-17,124.75,-0.011255,51957049,5762.278
AAPL,2015-04-20,127.6,0.022846,47055011,5762.278
AAPL,2015-04-21,126.91,-0.005407,32435091,5762.278
AAPL,2015-04-22,128.62,0.013474,37654528,5762.278
AAPL,2015-04-23,129.67,0.008164,45771118,5762.278
AAPL,2015-04-24,130.28,0.004704,44534923,5762.278
AAPL,2015-04-27,132.64999,0.018192,96975392,5762.278
AAPL,2015-04-28,130.56,-0.015756,118924582,5762.278
AAPL,2015-04-29,128.64,-0.014706,63386083,5762.278
AAPL,2015-04-30,125.15,-0.02713,83195423,5762.278
AAPL,2015-05-01,128.95,0.030364,58513376,5762.278
AAPL,2015-05-04,128.7,-0.001939,50988293,5762.278
AAPL,2015-05-05,125.8,-0.022533,49271429,5762.278
AAPL,2015-05-06,125.01,-0.00628,72141024,5762.278
AAPL,2015-05-07,125.26,0.00616,43940904,5762.278
AAPL,2015-05-08,127.62,0.018841,56050401,5762.278
AAPL,2015-05-11,126.32,-0.010187,42035790,5762.278
AAPL,2015-05-12,125.865,-0.003602,48181949,5762.278
AAPL,2015-05-13,126.01,0.001152,34694252,5762.278
AAPL,2015-05-14,128.95,0.023331,45203456,5762.278
AAPL,2015-05-15,128.77,-0.001396,38208196,5762.278
AAPL,2015-05-18,130.19,0.011027,50883068,5762.278
AAPL,2015-05-19,130.07001,-0.000922,44633259,5762.278
AAPL,2015-05-20,130.06,-7.7e-05,36454952,5762.278
AAPL,2015-05-21,131.39,0.010226,39730388,5762.278
AAPL,2015-05-22,132.53999,0.008753,45596494,5762.278
AAPL,2015-05-26,129.62,-0.022031,70697573,5762.278
AAPL,2015-05-27,132.045,0.018709,46053334,5762.278
AAPL,2015-05-28,131.78,-0.002007,30733326,5762.278
AAPL,2015-05-29,130.28,-0.011383,51248429,5762.278
AAPL,2015-06-01,130.535,0.001957,32112797,5762.278
AAPL,2015-06-02,129.96001,-0.004405,33671645,5762.278
AAPL,2015-06-03,130.12,0.001231,30983585,5762.278
AAPL,2015-06-04,129.36,-0.005841,38450212,5762.278
AAPL,2015-06-05,128.64999,-0.005489,35626819,5762.278
AAPL,2015-06-08,127.8,-0.006607,52679402,5762.278
AAPL,2015-06-09,127.42,-0.002973,56077338,5762.278
AAPL,2015-06-10,128.88,0.011458,39087346,5762.278
AAPL,2015-06-11,128.59,-0.00225,35390707,5762.278
AAPL,2015-06-12,127.17,-0.011043,36907522,5762.278
AAPL,2015-06-15,126.92,-0.001966,44016904,5762.278
AAPL,2015-06-16,127.6,0.005358,31494146,5762.278
AAPL,2015-06-17,127.3,-0.002351,32942811,5762.278
AAPL,2015-06-18,127.88,0.004556,35407300,5762.278
AAPL,2015-06-19,126.6,-0.010009,54718924,5762.278
AAPL,2015-06-22,127.61,0.007978,34039368,5762.278
AAPL,2015-06-23,127.03,-0.004545,30268882,5762.278
AAPL,2015-06-24,128.11,0.008502,55285208,5762.278
AAPL,2015-06-25,127.5,-0.004762,32140770,5762.278
AAPL,2015-06-26,126.75,-0.005882,44066856,5705.4
AAPL,2015-06-29,124.53,-0.017515,49161461,5705.4
AAPL,2015-06-30,125.425,0.007187,44372693,5705.4
AAPL,2015-07-01,126.6,0.009368,30262824,5705.4
AAPL,2015-07-02,126.44,-0.001264,27210967,5705.4
AAPL,2015-07-06,126,-0.00348,28176070,5705.4
AAPL,2015-07-07,125.69,-0.00246,46954694,5705.4
AAPL,2015-07-08,122.57,-0.024823,60761646,5705.4
AAPL,2015-07-09,120.07,-0.020397,78595134,5705.4
AAPL,2015-07-10,123.28,0.026734,61354445,5702.722
AAPL,2015-07-13,125.66,0.019306,41441038,5702.722
AAPL,2015-07-14,125.61,-0.000398,31768139,5702.722
AAPL,2015-07-15,126.82,0.009633,34190954,5702.722
AAPL,2015-07-16,128.50999,0.013326,37226385,5702.722
AAPL,2015-07-17,129.62,0.008637,46174710,5702.722
AAPL,2015-07-20,132.07001,0.018901,58907313,5702.722
AAPL,2015-07-21,130.75,-0.009995,76758428,5702.722
AAPL,2015-07-22,125.22,-0.042294,115475475,5702.722
AAPL,2015-07-23,125.16,-0.000479,50989452,5702.722
AAPL,2015-07-24,124.5,-0.005273,42162332,5702.722
AAPL,2015-07-27,122.77,-0.013896,44479830,5702.722
AAPL,2015-07-28,123.38,0.004969,33618097,5702.722
AAPL,2015-07-29,122.99,-0.003161,37011653,5702.722
AAPL,2015-07-30,122.37,-0.005041,33628268,5702.722
AAPL,2015-07-31,121.3,-0.008744,42885153,5702.722
AAPL,2015-08-03,118.44,-0.023578,69975968,5702.722
AAPL,2015-08-04,114.64,-0.032084,124441379,5702.722
AAPL,2015-08-05,115.4,0.006629,99406133,5702.722
AAPL,2015-08-06,115.13,0.002166,52903040,5702.722
AAPL,2015-08-07,115.52,0.003387,38670405,5702.722
AAPL,2015-08-10,119.72,0.036357,54951997,5702.722
AAPL,2015-08-11,113.49,-0.052038,97082814,5702.722
AAPL,2015-08-12,115.24,0.01542,101685460,5702.722
AAPL,2015-08-13,115.15,-0.000781,48535789,5702.722
AAPL,2015-08-14,115.96,0.007034,42929516,5702.722
AAPL,2015-08-17,117.16,0.010348,40884866,5702.722
AAPL,2015-08-18,116.5,-0.005633,34561708,5702.722
AAPL,2015-08-19,115.01,-0.01279,48286544,5702.722
AAPL,2015-08-20,112.65,-0.02052,68546652,5702.722
AAPL,2015-08-21,105.76,-0.061163,128275475,5702.722
AAPL,2015-08-24,103.12,-0.024962,162268647,5702.722
AAPL,2015-08-25,103.74,0.006012,103613017,5702.722
AAPL,2015-08-26,109.69,0.057355,96928312,5702.722
AAPL,2015-08-27,112.92,0.029447,84629356,5702.722
AAPL,2015-08-28,113.29,0.003277,53164618,5702.722
AAPL,2015-08-31,112.76,-0.004678,56229563,5702.722
AAPL,2015-09-01,107.72,-0.044697,76845860,5702.722
AAPL,2015-09-02,112.34,0.042889,62277782,5702.722
AAPL,2015-09-03,110.37,-0.017536,53234219,5702.722
AAPL,2015-09-04,109.27,-0.009967,50051951,5702.722
AAPL,2015-09-08,112.31,0.027821,55167964,5702.722
AAPL,2015-09-09,110.15,-0.019232,85010816,5702.722
AAPL,2015-09-10,112.57,0.02197,62898631,5702.722
AAPL,2015-09-11,114.21,0.014569,49915473,5702.722
AAPL,2015-09-14,115.31,0.009631,58363441,5702.722
AAPL,2015-09-15,116.28,0.008412,43341255,5702.722
AAPL,2015-09-16,116.41,0.001118,37173489,5702.722
AAPL,2015-09-17,113.92,-0.02139,64124678,5702.722
AAPL,2015-09-18,113.45,-0.004126,74285591,5702.722
AAPL,2015-09-21,115.21,0.015513,51976658,5702.722
AAPL,2015-09-22,113.4,-0.01571,50351575,5702.722
AAPL,2015-09-23,114.32,0.008113,35756766,5702.722
AAPL,2015-09-24,115,0.005948,50220704,5702.722
AAPL,2015-09-25,114.71,-0.002522,56151926,5702.722
AAPL,2015-09-28,112.44,-0.019789,52112939,5702.722
AAPL,2015-09-29,109.06,-0.030061,73365384,5702.722
AAPL,2015-09-30,110.3,0.01137,66473033,5702.722
AAPL,2015-10-01,109.58,-0.006528,63928201,5702.722
AAPL,2015-10-02,110.38,0.007301,58020038,5702.722
AAPL,2015-10-05,110.78,0.003624,52064743,5702.722
AAPL,2015-10-06,111.31,0.004784,49336315,5702.722
AAPL,2015-10-07,110.78,-0.004761,46774758,5702.722
AAPL,2015-10-08,109.5,-0.011554,61979577,5702.722
AAPL,2015-10-09,112.12,0.023927,52766140,5575.331
AAPL,2015-10-12,111.6,-0.004638,30467204,5575.331
AAPL,2015-10-13,111.79,0.001703,33049256,5575.331
AAPL,2015-10-14,110.21,-0.014134,44467249,5575.331
AAPL,2015-10-15,111.86,0.014971,37673465,5575.331
AAPL,2015-10-16,111.04,-0.007331,39233810,5575.331
AAPL,2015-10-19,111.73,0.006214,29959503,5575.331
AAPL,2015-10-20,113.77,0.018258,48967763,5575.331
AAPL,2015-10-21,113.76,-8.8e-05,42330874,5575.331
AAPL,2015-10-22,115.5,0.015295,41654089,5575.331
AAPL,2015-10-23,119.08,0.030996,59367314,5575.331
AAPL,2015-10-26,115.28,-0.031911,66394339,5575.331
AAPL,2015-10-27,114.55,-0.006332,70091598,5575.331
AAPL,2015-10-28,119.27,0.041205,85595372,5575.331
AAPL,2015-10-29,120.53,0.010564,51227334,5575.331
AAPL,2015-10-30,119.5,-0.008546,49365254,5575.331
AAPL,2015-11-02,121.18,0.014059,32390719,5575.331
AAPL,2015-11-03,122.57,0.011471,45530076,5575.331
AAPL,2015-11-04,122,-0.00465,44986050,5575.331
AAPL,2015-11-05,120.92,-0.00459,39551080,5575.331
AAPL,2015-11-06,121.06,0.001158,33076783,5575.331
AAPL,2015-11-09,120.57,-0.004048,33871508,5575.331
AAPL,2015-11-10,116.77,-0.031517,59328452,5575.331
AAPL,2015-11-11,116.11,-0.005652,45217971,5575.331
AAPL,2015-11-12,115.72,-0.003359,32525679,5575.331
AAPL,2015-11-13,112.34,-0.029208,45812403,5575.331
AAPL,2015-11-16,114.175,0.016334,38110523,5575.331
AAPL,2015-11-17,113.69,-0.004248,27618052,5575.331
AAPL,2015-11-18,117.29,0.031665,46675466,5575.331
AAPL,2015-11-19,118.78,0.012704,43321466,5575.331
AAPL,2015-11-20,119.3,0.004378,34287496,5575.331
AAPL,2015-11-23,117.75,-0.012992,33064013,5575.331
AAPL,2015-11-24,118.88,0.009597,42803207,5575.331
AAPL,2015-11-25,118.03,-0.00715,21388308,5575.331
AAPL,2015-11-27,117.81,-0.001864,13046445,5575.331
AAPL,2015-11-30,118.3,0.004159,39180335,5575.331
AAPL,2015-12-01,117.34,-0.008115,34852374,5575.331
AAPL,2015-12-02,116.28,-0.009034,33386665,5575.331
AAPL,2015-12-03,115.2,-0.009288,41569609,5575.331
AAPL,2015-12-04,119.03,0.033247,57776977,5575.331
AAPL,2015-12-07,118.28,-0.006301,32188282,5575.331
AAPL,2015-12-08,118.23,-0.000423,34309450,5575.331
AAPL,2015-12-09,115.62,-0.022076,46911357,5575.331
AAPL,2015-12-10,116.17,0.004757,29212727,5575.331
AAPL,2015-12-11,113.18,-0.025738,46887061,5575.331
AAPL,2015-12-14,112.48,-0.006185,65003634,5575.331
AAPL,2015-12-15,110.49,-0.017692,53323105,5575.331
AAPL,2015-12-16,111.34,0.007693,56305067,5575.331
AAPL,2015-12-17,108.98,-0.021196,44772827,5575.331
AAPL,2015-12-18,106.03,-0.027069,96531327,5575.331
AAPL,2015-12-21,107.33,0.012261,47590710,5575.331
AAPL,2015-12-22,107.23,-0.000932,32789367,5575.331
AAPL,2015-12-23,108.61,0.01287,32846354,5575.331
AAPL,2015-12-24,108.03,-0.00534,13596740,5544.487
AAPL,2015-12-28,106.82,-0.011201,26704210,5544.487
AAPL,2015-12-29,108.74,0.017974,30931374,5544.487
AAPL,2015-12-30,107.32,-0.013059,25363777,5544.487
AAPL,2015-12-31,105.26,-0.019195,40917316,5544.487
AAPL,2016-01-04,105.35,0.000855,69383612,5544.487
AAPL,2016-01-05,102.71,-0.025059,55791042,5544.487
AAPL,2016-01-06,100.7,-0.01957,68487388,5544.487
AAPL,2016-01-07,96.45,-0.042205,81466204,5544.487
AAPL,2016-01-08,96.96,0.005288,70798746,5544.583
AAPL,2016-01-11,98.53,0.016192,49739377,5544.583
AAPL,2016-01-12,99.96,0.014513,49156327,5544.583
AAPL,2016-01-13,97.39,-0.02571,62447131,5544.583
AAPL,2016-01-14,99.52,0.021871,63170127,5544.583
AAPL,2016-01-15,97.13,-0.024015,76013891,5544.583
AAPL,2016-01-19,96.66,-0.004839,53089747,5544.583
AAPL,2016-01-20,96.79,0.001345,72334416,5544.583
AAPL,2016-01-21,96.3,-0.005062,52161853,5544.583
AAPL,2016-01-22,101.42,0.053167,66193210,5544.583
AAPL,2016-01-25,99.44,-0.019523,51794525,5544.583
AAPL,2016-01-26,99.99,0.005531,75077030,5544.583
AAPL,2016-01-27,93.42,-0.065707,133374674,5544.583
AAPL,2016-01-28,94.09,0.007172,55679325,5544.583
AAPL,2016-01-29,97.34,0.034541,64416906,5544.583
AAPL,2016-02-01,96.43,-0.009349,40943541,5544.583
AAPL,2016-02-02,94.48,-0.020222,37357215,5544.583
AAPL,2016-02-03,96.35,0.019792,46034194,5544.583
AAPL,2016-02-04,96.6,0.007992,46472092,5544.583
AAPL,2016-02-05,94.02,-0.026708,46418064,5544.583
AAPL,2016-02-08,95.01,0.01053,54020975,5544.583
AAPL,2016-02-09,94.99,-0.000211,44331165,5544.583
AAPL,2016-02-10,94.27,-0.00758,42343609,5544.583
AAPL,2016-02-11,93.7,-0.006046,50074711,5544.583
AAPL,2016-02-12,93.99,0.003095,40351481,5544.583
AAPL,2016-02-16,96.64,0.028195,49057916,5544.583
AAPL,2016-02-17,98.12,0.015315,45016534,5544.583
AAPL,2016-02-18,96.26,-0.018956,39026159,5544.583
AAPL,2016-02-19,96.04,-0.002285,35871824,5544.583
AAPL,2016-02-22,96.88,0.008746,34280758,5544.583
AAPL,2016-02-23,94.69,-0.022605,31942743,5544.583
AAPL,2016-02-24,96.1,0.014891,36255745,5544.583
AAPL,2016-02-25,96.76,0.006868,27592659,5544.583
AAPL,2016-02-26,96.91,0.00155,28991131,5544.583
AAPL,2016-02-29,96.69,-0.00227,35216277,5544.583
AAPL,2016-03-01,100.53,0.039715,50430198,5544.583
AAPL,2016-03-02,100.75,0.002188,33169560,5544.583
AAPL,2016-03-03,101.5,0.007444,36964242,5544.583
AAPL,2016-03-04,103.01,0.014877,46115100,5544.583
AAPL,2016-03-07,101.87,-0.011067,35919450,5544.583
AAPL,2016-03-08,101.03,-0.008246,31561889,5544.583
AAPL,2016-03-09,101.12,0.000891,27201683,5544.583
AAPL,2016-03-10,101.17,0.000494,33513578,5544.583
AAPL,2016-03-11,102.26,0.010774,27411247,5544.583
AAPL,2016-03-14,102.52,0.002542,25076062,5544.583
AAPL,2016-03-15,104.58,0.020094,40067734,5544.583
AAPL,2016-03-16,105.97,0.013291,38308093,5544.583
AAPL,2016-03-17,105.8,-0.001604,34420695,5544.583
AAPL,2016-03-18,105.92,0.001134,44205171,5544.583
AAPL,2016-03-21,105.91,-9.4e-05,35506183,5544.583
AAPL,2016-03-22,106.72,0.007648,32484879,5544.583
AAPL,2016-03-23,106.13,-0.005529,25702995,5544.583
AAPL,2016-03-24,105.67,-0.004334,26132955,5478.446
AAPL,2016-03-28,105.19,-0.004542,19411372,5478.446
AAPL,2016-03-29,107.68,0.023671,31190083,5478.446
AAPL,2016-03-30,109.56,0.017459,45601224,5478.446
AAPL,2016-03-31,108.99,-0.005203,25892093,5478.446
AAPL,2016-04-01,109.99,0.009175,25877180,5478.446
AAPL,2016-04-04,111.12,0.010274,37356204,5478.446
AAPL,2016-04-05,109.81,-0.011789,26874194,5478.446
AAPL,2016-04-06,110.96,0.010473,26404277,5478.446
AAPL,2016-04-07,108.54,-0.02181,31910679,5478.446
AAPL,2016-04-08,108.66,0.001106,23581740,5477.425
AAPL,2016-04-11,109.02,0.003313,29407518,5477.425
AAPL,2016-04-12,110.44,0.013025,27267325,5477.425
AAPL,2016-04-13,112.04,0.014487,33257316,5477.425
AAPL,2016-04-14,112.1,0.000536,25473923,5477.425
AAPL,2016-04-15,109.85,-0.020071,46982969,5477.425
AAPL,2016-04-18,107.48,-0.021575,61131661,5477.425
AAPL,2016-04-19,106.91,-0.005303,32384879,5477.425
AAPL,2016-04-20,107.13,0.002058,30611053,5477.425
AAPL,2016-04-21,105.97,-0.010828,31818552,5477.425
AAPL,2016-04-22,105.68,-0.002737,33683121,5477.425
AAPL,2016-04-25,105.08,-0.005678,28032388,5477.425
AAPL,2016-04-26,104.35,-0.006947,55988165,5477.425
AAPL,2016-04-27,97.82,-0.062578,114602092,5477.425
AAPL,2016-04-28,94.83,-0.030566,82242743,5477.425
AAPL,2016-04-29,93.74,-0.011494,68714435,5477.425
AAPL,2016-05-02,93.64,-0.001067,48160404,5477.425
